Customer_ID,Customer_Name,Country,Year,Product_Category,Sub-Category,Profit
KH-16630,Ken Heidel,United States,2014,Technology,Phones,110.12
CA-12265,Christina Anderson,United States,2017,Furniture,Furnishings,114.63
GB-14575,Giulietta Baptist,United States,2016,Office Supplies,Binders,22.57
ME-17725,Max Engle,United States,2017,Furniture,Chairs,168.47
TB-21520,Tracy Blumstein,United States,2015,Furniture,Furnishings,15.53
DP-13390,Dennis Pardue,United States,2014,Office Supplies,Binders,-14.59
AF-10870,Art Ferguson,United States,2016,Technology,Accessories,-3.27
FH-14365,Fred Hopkins,United States,2015,Office Supplies,Paper,100.66
SS-20515,Shirley Schmidt,United States,2014,Office Supplies,Appliances,11.05
VM-21685,Valerie Mitchum,United States,2017,Technology,Phones,49.50
GM-14695,Greg Maxwell,United States,2014,Office Supplies,Supplies,83.28
DP-13000,Darren Powers,United States,2015,Furniture,Furnishings,2.96
DV-13465,Dianna Vittorini,United States,2016,Office Supplies,Binders,89.95
CC-12685,Craig Carroll,United States,2015,Office Supplies,Storage,257.71
SP-20545,Sibella Parks,United States,2016,Furniture,Furnishings,4.35
ME-17320,Maria Etezadi,United States,2016,Furniture,Chairs,-36.18
HL-15040,Hunter Lopez,United States,2014,Furniture,Chairs,224.27
CC-12430,Chuck Clark,United States,2016,Technology,Accessories,13.20
DE-13255,NA,United States,2015,Furniture,Chairs,394.27
JM-15655,Jim Mitchum,United States,2014,Office Supplies,Fasteners,0.83
SP-20650,Stephanie Phelps,United States,2016,Furniture,Furnishings,-8.53
SC-20695,Steve Chapman,United States,2014,Office Supplies,Paper,52.53
TS-21610,Troy Staebel,United States,2017,Furniture,Chairs,90.97
CS-11950,Carlos Soltero,United States,2016,Office Supplies,Binders,-14.97
AD-10180,Alan Dominguez,United States,2017,Technology,Accessories,70.50
SC-20020,Sam Craven,United States,2014,Office Supplies,Storage,11.96
BF-11005,Barry Franz,United States,2016,Technology,Phones,21.54
RD-19930,Russell DAscenzo,United States,2017,Furniture,Chairs,-25.48
SS-20875,Sung Shariari,United States,2015,Furniture,Bookcases,-36.29
SB-20185,Sarah Brown,United States,2017,Technology,Phones,9.00
MH-17620,Matt Hagelstein,United States,2016,Office Supplies,Binders,-11.59
LC-16960,Lindsay Castell,United States,2015,Furniture,Chairs,267.67
CY-12745,Craig Yedwab,United States,2014,Office Supplies,Binders,-336.63
JF-15565,Jill Fjeld,United States,2014,Office Supplies,Envelopes,67.98
AJ-10945,Ashley Jarboe,United States,2015,Office Supplies,Labels,13.30
PS-18970,Paul Stevenson,United States,2015,Office Supplies,Envelopes,32.35
FH-14365,Fred Hopkins,United States,2014,Furniture,Tables,-147.87
KC-16675,Kimberly Carter,United States,2016,Furniture,Chairs,-24.39
VW-21775,Victoria Wilson,United States,2017,Office Supplies,Storage,151.10
BM-11650,Brian Moss,United States,2015,Office Supplies,Art,16.32
TS-21505,NA,United States,2016,Office Supplies,Storage,-82.88
ME-17725,Max Engle,United States,2017,Furniture,Tables,-39.51
DM-13345,Denise Monton,United States,2016,Technology,Phones,109.33
AH-10690,Anna Hberlin,United States,2015,Office Supplies,Binders,-4.02
PO-18850,Patrick OBrill,United States,2015,Office Supplies,Supplies,10.52
CM-12655,Corinna Mitchell,United States,2016,Technology,Phones,592.79
CM-12715,Craig M olinari,United States,2014,Furniture,Chairs,21.84
PO-19180,Philisse Overcash,United States,2017,Office Supplies,Paper,9.36
EB-14110,Eugene Barchas,United States,2015,Furniture,Furnishings,9.78
RW-19630,Rob Williams,United States,2016,Office Supplies,Envelopes,50.41
DB-13405,Denny Blanton,United States,2017,Furniture,Furnishings,31.59
BS-11380,Bil Stewart,United States,2017,Furniture,Bookcases,-363.53
MA-17560,Matt Abelman,United States,2016,Technology,Accessories,0.89
DB-12910,Daniel Byrd,United States,2016,Furniture,Furnishings,3.10
JF-15355,Jay Fein,United States,2017,Office Supplies,Envelopes,6.37
SE-20110,Sanjit Engle,United States,2015,Technology,Phones,10.56
MC-18130,Mike Caudle,United States,2015,Office Supplies,Fasteners,0.52
JL-15835,John Lee,United States,2015,Furniture,Furnishings,14.85
DB-13210,Dean Braden,United States,2016,Furniture,Chairs,13.76
CR-12730,Craig Reiter,United States,2014,Furniture,Chairs,-6.02
AG-10270,Alejandro Grove,United States,2015,Office Supplies,Binders,16.96
JD-16150,Justin Deggeller,United States,2014,Furniture,Bookcases,25.20
DB-12970,Darren Budd,United States,2015,Furniture,Tables,10.26
JG-15160,James Galang,United States,2017,Furniture,Furnishings,14.70
JE-15610,Jim Epp,United States,2015,Office Supplies,Art,7.60
AD-10180,Alan Dominguez,United States,2015,Office Supplies,Art,4.49
TB-21250,Tim Brockman,United States,2016,Furniture,Chairs,-59.84
CS-12250,Chris Selesnick,United States,2014,Office Supplies,Storage,9.74
AH-10465,Amy Hunt,United States,2016,Furniture,Tables,-1.78
DS-13030,Darrin Sayre,United States,2017,Furniture,Furnishings,3.28
AB-10255,Alejandro Ballentine,United States,2015,Technology,Accessories,10.58
ML-17410,Maris LaWare,United States,2017,Office Supplies,Binders,-6.12
GZ-14470,Gary Zandusky,United States,2015,Furniture,Chairs,99.43
DL-13315,Delfina Latchford,United States,2016,Office Supplies,Storage,22.56
EJ-14155,Eva Jacobs,United States,2017,Office Supplies,Envelopes,23.86
LW-16825,Laurel Workman,United States,2014,Office Supplies,Binders,-3.63
SM-20320,Sean Miller,United States,2015,Office Supplies,Paper,4.88
GG-14650,Greg Guthrie,United States,2017,Office Supplies,Binders,-7.84
NS-18505,Neola Schneider,United States,2017,Furniture,Chairs,9.50
MO-17500,Mary ORourke,United States,2016,Furniture,Bookcases,90.29
DP-13000,Darren Powers,United States,2017,Office Supplies,Labels,2.00
BP-11095,Bart Pistole,United States,2015,Office Supplies,Binders,8.00
MZ-17515,Mary Zewe,United States,2016,Office Supplies,Binders,-14.00
RB-19360,Raymond Buch,United States,2016,Furniture,Furnishings,15.00
EH-13765,Edward Hooks,United States,2017,Furniture,Chairs,97.65
RB-19330,Randy Bradley,United States,2017,Technology,Accessories,-2.07
RA-19285,Ralph Arnett,United States,2017,Furniture,Bookcases,4.80
MC-17425,Mark Cousins,United States,2016,Furniture,Furnishings,-3.82
BE-11335,Bil Eplett,United States,2016,Office Supplies,Paper,40.17
SV-20365,Seth Vernon,United States,2017,Furniture,Chairs,18.18
AC-10615,Ann Chong,United States,2017,Office Supplies,Paper,7.70
FA-14230,Frank Atkinson,United States,2015,Furniture,Furnishings,33.07
SV-20935,Susan Vittorini,United States,2017,Office Supplies,Storage,34.29
AM-10705,Anne McFarland,United States,2014,Furniture,Tables,-60.61
TN-21040,Tanja Norvell,United States,2016,Office Supplies,Binders,-20.89
AH-10585,Angele Hood,United States,2014,Technology,Phones,38.40
XP-21865,Xylona Preis,United States,2017,Office Supplies,Paper,69.00
CS-11950,Carlos Soltero,United States,2016,Technology,Accessories,1.00
JM-15265,Janet Molinari,United States,2014,Furniture,Furnishings,3.00
NF-18385,Natalie Fritzler,United States,2016,Office Supplies,Paper,30.00
CA-12055,Cthy Armstrong,United States,2016,Office Supplies,Appliances,137.00
SB-20170,Sarah Bern,United States,2014,Office Supplies,Binders,-38.11
CV-12295,Christina VanderZanden,United States,2014,Office Supplies,Envelopes,2.88
SP-20920,Susan Pistek,United States,2016,Furniture,Chairs,-12.84
RA-19915,Russell Applegate,United States,2015,Technology,Phones,13.25
JM-15265,Janet Molinari,United States,2014,Office Supplies,Paper,12.44
SO-20335,Sean ODonnell,United States,2015,Furniture,Furnishings,11.38
TC-21295,Toby Carlisle,United States,2014,Technology,Accessories,30.09
LT-16765,Larry Tron,United States,2015,Technology,Phones,20.16
SP-20920,Susan Pistek,United States,2016,Office Supplies,Fasteners,5.44
EB-13750,Edward Becker,United States,2016,Office Supplies,Binders,-12.29
JE-15610,Jim Epp,United States,2015,Furniture,Chairs,-182.64
FH-14275,Frank Hawley,United States,2016,Office Supplies,Paper,8.99
NW-18400,Natalie Webber,United States,2014,Technology,Accessories,28.79
BT-11305,Beth Thompson,United States,2014,Office Supplies,Appliances,78.51
TB-21055,Ted Butterfield,United States,2017,Office Supplies,Storage,2.83
KH-16330,Katharine Harms,United States,2014,Office Supplies,Envelopes,17.37
JG-15805,John Grady,United States,2014,Office Supplies,Paper,9.89
BM-11140,Becky Martin,United States,2014,Office Supplies,Art,2.73
CC-12220,Chris Cortes,United States,2016,Office Supplies,Envelopes,11.90
DS-13030,Darrin Sayre,United States,2017,Furniture,Bookcases,18.70
MV-18190,Mike Vitt orini,United States,2016,Furniture,Bookcases,14.00
JL-15835,John Lee,United States,2015,Office Supplies,Binders,14.00
JM-16195,Justin MacKendrick,United States,2015,Office Supplies,Paper,9.00
AG-10525,Andy Gerbode,United States,2015,Office Supplies,Fasteners,2.39
CC-12100,Chad Cunningham,United States,2016,Office Supplies,Binders,-7.85
PW-19240,Pierre Wener,United States,2015,Office Supplies,Art,5.64
VF-21715,Vicky Freymann,United States,2014,Furniture,Chairs,-172.12
JW-16075,Julia West,United States,2015,Office Supplies,Appliances,156.34
KW-16435,Kat rina Willman,United States,2017,Furniture,Furnishings,20.73
MB-17305,Maria Bertelson,United States,2014,Technology,Accessories,-10.80
MY-18295,Muhammed YeDwab,United States,2016,Furniture,Chairs,4.84
NG-18355,Nat Gilpin,United States,2017,Furniture,Furnishings,27.29
DJ-13510,Don Jones,United States,2014,Office Supplies,Fasteners,4.56
SJ-20500,Shirley Jackson,United States,2016,Office Supplies,Binders,62.92
EB-13705,Ed Braxton,United States,2014,Furniture,Tables,-88.00
CL-12565,Clay Ludtke,United States,2015,Office Supplies,Storage,14.00
CB-12535,Claudia Bergmann,United States,2015,Furniture,Furnishings,1.00
SP-20620,Stefania Perrino,United States,2017,Furniture,Furnishings,1.70
CP-12340,Christine Phan,United States,2015,Office Supplies,Binders,-12.92
FM-14290,Frank Merwin,United States,2014,Technology,Accessories,22.98
MH-18025,Michelle Huthwaite,United States,2015,Furniture,Bookcases,56.39
SW-20350,Sean Wendt,United States,2016,Technology,Phones,134.65
JL-15235,Janet Lee,United States,2017,Furniture,Tables,-2.96
JD-15895,Jonathan Doherty,United States,2016,Office Supplies,Envelopes,4.79
DP-13105,Dave Poirier,United States,2017,Technology,Accessories,31.49
XP-21865,Xylona Preis,United States,2016,Office Supplies,Appliances,14.00
DK-13090,Dave Kipp,United States,2017,Technology,Accessories,-3.00
EM-14200,Evan Minnotte,United States,2015,Office Supplies,Labels,4.00
GT-14710,Greg Tran,United States,2017,Office Supplies,Fasteners,17.00
EB-13750,Edward Becker,United States,2016,Furniture,Chairs,8.19
HA-14920,Helen Andreada,United States,2015,Furniture,Furnishings,2.32
SC-20695,Steve Chapman,United States,2017,Office Supplies,Appliances,-56.06
BV-11245,Benjamin Venier,United States,2016,Furniture,Furnishings,28.96
EM-13825,Elizabeth Moffitt,United States,2014,Office Supplies,Paper,7.16
JH-15820,John Huston,United States,2017,Technology,Phones,-27.00
RL-19615,Rob Lucas,United States,2016,Technology,Phones,0.00
KH-16360,Katherine Hughes,United States,2017,Office Supplies,Binders,5.89
TC-21295,Toby Carlisle,United States,2017,Office Supplies,Art,20.86
CA-12265,Christina Anderson,United States,2017,Office Supplies,Binders,-3.52
SP-20650,Stephanie Phelps,United States,2016,Office Supplies,Binders,14.14
EB-13975,Erica Bern,United States,2016,Technology,Copiers,120.00
JE-15745,Joel Eaton,United States,2015,Office Supplies,Supplies,-3.77
KH-16510,Keith Herrera,United States,2017,Office Supplies,Paper,27.43
SJ-20125,Sanjit Jacobs,United States,2016,Technology,Phones,7.92
RH-19510,Rick Huthwaite,United States,2014,Technology,Phones,10.96
KN-16390,Katherine Nockton,United States,2017,Office Supplies,Paper,22.23
MP-17965,Michael Paige,United States,2017,Office Supplies,Storage,8.50
JS-15685,Jim Sink,United States,2016,Furniture,Tables,-118.01
AG-10495,Andrew Gjertsen,United States,2015,Furniture,Furnishings,45.47
EH-14005,Erica Hernandez,United States,2017,Furniture,Bookcases,41.13
LH-17155,Logan Haushalter,United States,2016,Furniture,Furnishings,29.77
GB-14530,Ge orge Bell,United States,2014,Office Supplies,Storage,-37.73
DS-13030,Darrin Sayre,United States,2017,Office Supplies,Paper,5.20
BF-11020,Barry Franzsisch,United States,2016,Office Supplies,Fasteners,0.82
RS-19765,Roland Schwarz,United States,2015,Furniture,Furnishings,0.74
RS-19420,Ricardo Sperren,United States,2014,Furniture,Chairs,294.67
RC-19960,Ryan Crowe,United States,2016,Office Supplies,Envelopes,33.60
LP-17095,Liz Preis,United States,2017,Office Supplies,Appliances,19.66
CJ-12010,Caroline Jumper,United States,2017,Office Supplies,Supplies,0.42
PA-19060,Pete Armstrong,United States,2015,Technology,Accessories,67.99
FA-14230,Frank Atkinson,United States,2015,Office Supplies,Binders,-2.31
AR-10405,Allen Rosenblatt,United States,2017,Furniture,Tables,-297.68
NC-18340,Nat Carroll,United States,2015,Office Supplies,Appliances,107.35
JH-15910,Jonathan Howell,United States,2015,Office Supplies,Paper,31.47
LP-17080,Liz Pelletier,United States,2014,Furniture,Furnishings,0.96
KM-16225,Kalyca Meade,United States,2017,Technology,Accessories,45.59
XP-21865,Xylona Preis,United States,2016,Office Supplies,Binders,15.80
JA-15970,Joseph Airdo,United States,2014,Furniture,Tables,31.45
PG-18820,Patrick Gardner,United States,2017,Furniture,Chairs,0.00
AZ-10750,Annie Zypern,United States,2016,Office Supplies,Storage,50.37
JP-15520,Jeremy Pistek,United States,2014,Office Supplies,Storage,24.98
SH-19975,NA,United States,2014,Furniture,Chairs,0.00
DW-13480,Dianna Wilson,United States,2016,Office Supplies,Art,10.03
DK-13225,Dean Katz,United States,2016,Furniture,Chairs,77.04
VB-21745,Victo ria Brennan,United States,2016,Office Supplies,Appliances,29.74
AP-10720,Anne Pryor,United States,2016,Furniture,Furnishings,3.84
JO-15145,Jack OBriant,United States,2017,Furniture,Furnishings,8.10
LT-17110,Liz Thompson,United States,2015,Furniture,Furnishings,33.94
BG-11740,Bruce Geld,United States,2015,Office Supplies,Art,15.07
DS-13180,David Smith,United States,2016,Furniture,Chairs,-9.00
MB-18085,Mick Brown,United States,2016,Technology,Accessories,67.00
RW-19540,Rick Wi lson,United States,2015,Office Supplies,Appliances,14.00
JH-15985,Joseph Holt,United States,2014,Office Supplies,Binders,644.00
SG-20605,Speros Goranitis,United States,2014,Office Supplies,Binders,18.34
NW-18400,Natalie Webber,United States,2014,Furniture,Furnishings,0.65
BM-11575,Brendan Murry,United States,2016,Furniture,Bookcases,38.27
KM-16225,Kalyca Meade,United States,2015,Office Supplies,Art,9.30
EJ-13720,Ed Jacobs,United States,2017,Furniture,Chairs,-17.04
CH-12070,Cathy Hwang,United States,2016,Technology,Phones,126.90
JE-15475,Jeremy Ellison,United States,2015,Furniture,Tables,44.71
BK-11260,Berenike Kampe,United States,2017,Office Supplies,Supplies,6.15
VT-21700,Valerie Takahito,United States,2015,Furniture,Furnishings,2.37
BF-11275,Beth Fritzler,United States,2017,Office Supplies,Appliances,10.90
LS-17245,Lynn Smith,United States,2014,Technology,Accessories,86.00
RW-19540,Rick Wi lson,United States,2017,Technology,Phones,9.00
DK-13150,David K lendrick,United States,2017,Office Supplies,Paper,17.00
SV-20365,Seth Vernon,United States,2017,Furniture,Chairs,610.00
SV-20785,Stewart Visinsky,United States,2016,Technology,Phones,23.76
FM-14290,Frank Merwin,United States,2016,Office Supplies,Paper,2.69
IM-15070,Irene Maddox,United States,2016,Office Supplies,Storage,38.99
TT-21070,Ted Trevino,United States,2014,Furniture,Furnishings,3.73
BF-11170,Ben Ferrer,United States,2015,Office Supplies,Paper,5.94
SR-20740,Steven Roelle,United States,2014,Office Supplies,Paper,6.22
HE-14800,Harold Engle,United States,2017,Furniture,Furnishings,9.20
DS-13180,David Smith,United States,2014,Technology,Accessories,57.59
PW-19240,Pierre Wener,United States,2014,Furniture,Tables,-99.27
EG-13900,Emily Grady,United States,2017,Technology,Accessories,83.99
EJ-14155,Eva Jacobs,United States,2016,Furniture,Furnishings,48.91
DG-13300,Deirdre Greer,United States,2016,Office Supplies,Paper,9.33
AG-10900,Arthur Gainer,United States,2016,Furniture,Chairs,176.80
DP-13000,Darren Powers,United States,2015,Office Supplies,Art,6.62
SO-20335,Sean ODonnell,United States,2015,Furniture,Tables,-383.03
AH-10075,Adam Hart,United States,2017,Furniture,Furnishings,50.56
CL-12565,Clay Ludtke,United States,2014,Office Supplies,Art,8.07
JL-15505,Jeremy Lonsdale,United States,2017,Office Supplies,Storage,-11.28
MV-18190,Mike Vitt orini,United States,2014,Office Supplies,Paper,5.00
VG-21790,Vivek Gonzalez,United States,2017,Furniture,Bookcases,26.00
JW-15220,Jane Waco,United States,2017,Furniture,Furnishings,4.00
EP-13915,Emily Phan,United States,2014,Technology,Copiers,175.00
MA-17560,Matt Abelman,United States,2015,Furniture,Bookcases,32.49
AT-10735,Annie Thurman,United States,2017,Office Supplies,Fasteners,0.12
JP-15460,Jennifer Patt,United States,2015,Office Supplies,Envelopes,23.00
MC-17605,Matt Connell,United States,2015,Furniture,Furnishings,-15.53
KB-16315,Karl Braun,United States,2015,Office Supplies,Binders,-1.68
KN-16390,Katherine Nockton,United States,2015,Technology,Phones,-93.23
SH-19975,NA,United States,2017,Furniture,Furnishings,31.10
BD-11620,Brian DeCherney,United States,2016,Office Supplies,Fasteners,-1.35
PS-18760,Pamela Stobb,United States,2017,Office Supplies,Labels,11.29
KM-16720,Kunst Miller,United States,2016,Office Supplies,Supplies,2.25
FH-14275,Frank Hawley,United States,2016,Office Supplies,Art,5.56
XP-21865,Xylona Preis,United States,2015,Office Supplies,Art,1.00
LH-17155,Logan Haushalter,United States,2016,Technology,Accessories,27.00
BT-11440,Bobby Trafton,United States,2014,Office Supplies,Binders,7.00
AP-10915,Arthur Prichep,United States,2016,Office Supplies,Art,4.00
SC-20020,Sam Craven,United States,2015,Office Supplies,Storage,43.32
BP-11290,Beth Paige,United States,2017,Office Supplies,Paper,29.69
BG-11695,Brooke Gillingham,United States,2016,Technology,Copiers,70.00
TT-21070,Ted Trevino,United States,2015,Office Supplies,Binders,9.58
JS-16030,Joy Smith,United States,2017,Office Supplies,Binders,13.87
KH-16630,Ken Heidel,United States,2015,Technology,Phones,327.58
TC-21295,Toby Carlisle,United States,2017,Office Supplies,Fasteners,2.33
JS-16030,Joy Smith,United States,2017,Office Supplies,Storage,-8.18
DC-13285,Debra Catini,United States,2016,Office Supplies,Art,10.47
DO-13435,Denny Ordway,United States,2017,Office Supplies,Paper,7.92
SC-20770,Stewart Carmichael,United States,2015,Furniture,Furnishings,100.48
BF-11170,Ben Ferrer,United States,2014,Technology,Accessories,13.20
TH-21550,Tracy Hopkins,United States,2017,Office Supplies,Paper,133.15
JS-15595,Ji Stevenson,United States,2014,Office Supplies,Storage,-10.05
JS-15685,Jim Sink,United States,2017,Office Supplies,Appliances,48.63
CC-12220,Chris Cortes,United States,2017,Technology,Phones,10.79
JE-15610,Jim Epp,United States,2017,Office Supplies,Paper,107.72
SA-20830,Sue Ann Reed,United States,2017,Office Supplies,Labels,4.91
RB-19465,Rick Bensley,United States,2017,Furniture,Chairs,146.39
NB-18655,Nona Balk,United States,2017,Office Supplies,Binders,-3.92
BT-11530,Bradley Talbott,United States,2014,Office Supplies,Art,10.51
GZ-14470,Gary Zandusky,United States,2015,Furniture,Chairs,20.16
LB-16795,Laurel Beltran,United States,2014,Furniture,Chairs,-12.06
RD-19480,Rick Duston,United States,2017,Furniture,Chairs,0.00
FA-14230,Frank Atkinson,United States,2016,Technology,Phones,24.48
EM-14095,Eudokia Martin,United States,2015,Office Supplies,Labels,11.78
BP-11185,Ben Peterman,United States,2016,Office Supplies,Binders,-80.18
BT-11440,Bobby Trafton,United States,2014,Furniture,Bookcases,-44.20
JL-15505,Jeremy Lonsdale,United States,2016,Office Supplies,Envelopes,3.80
NF-18595,Nicole Fjeld,United States,2015,Furniture,Furnishings,22.76
KL-16645,Ken Lonsdale,United States,2016,Technology,Phones,148.49
BM-11575,Brendan Murry,United States,2015,Office Supplies,Paper,6.22
LW-16990,Lindsay Williams,United States,2017,Technology,Accessories,69.99
SB-20185,Sarah Brown,United States,2015,Office Supplies,Storage,29.34
TG-21640,Trudy Glocke,United States,2015,Furniture,Furnishings,92.00
TP-21130,Theone Pippenger,United States,2016,Technology,Accessories,107.00
GZ-14545,George Zrebassa,United States,2014,Office Supplies,Storage,12.00
CS-12250,Chris Selesnick,United States,2015,Office Supplies,Labels,24.00
BM-11650,Brian Moss,United States,2017,Office Supplies,Storage,157.87
ES-14080,Erin Smith,United States,2017,Technology,Accessories,214.47
LW-16990,Lindsay Williams,United States,2016,Furniture,Tables,320.32
JL-15835,John Lee,United States,2017,Office Supplies,Binders,7.48
DB-13555,Dorothy Badders,United States,2017,Office Supplies,Binders,-18.80
DV-13465,Dianna Vittorini,United States,2017,Technology,Phones,52.92
MA-17560,Matt Abelman,United States,2015,Technology,Accessories,88.39
EP-13915,Emily Phan,United States,2017,Furniture,Tables,-140.14
PW-19030,Pauline Webber,United States,2017,Furniture,Furnishings,40.42
PG-18820,Patrick Gardner,United States,2014,Technology,Phones,10.07
DB-13270,Deborah Brumfield,United States,2015,Office Supplies,Binders,-5.82
BD-11605,Brian Dahlen,United States,2014,Office Supplies,Art,6.57
DR-12940,Daniel Raglin,United States,2016,Office Supplies,Storage,34.54
SC-20260,Scott Cohen,United States,2014,Furniture,Tables,111.10
CC-12220,Chris Cortes,United States,2014,Office Supplies,Paper,15.55
SC-20575,Sonia Cooley,United States,2017,Office Supplies,Binders,-3.90
EH-13945,Eric Hoffmann,United States,2016,Technology,Phones,25.19
MO-17950,Michael Oakman,United States,2015,Technology,Accessories,-0.63
KH-16630,Ken Heidel,United States,2015,Office Supplies,Binders,4.10
SC-20725,Steven Cartwright,United States,2015,Technology,Phones,376.11
JL-15505,Jeremy Lonsdale,United States,2016,Office Supplies,Paper,15.82
BF-11170,Ben Ferrer,United States,2014,Furniture,Furnishings,5.52
DP-13390,Dennis Pardue,United States,2016,Office Supplies,Art,3.33
CB-12535,Claudia Bergmann,United States,2016,Technology,Accessories,42.99
MT-18070,Michelle Tran,United States,2017,Office Supplies,Labels,14.80
CS-12175,Charles Sheldon,United States,2017,Office Supplies,Binders,6.47
JL-15130,Jack Lebron,United States,2017,Office Supplies,Appliances,5.27
SC-20095,Sanjit Chand,United States,2015,Office Supplies,Paper,41.82
AM-10705,Anne McFarland,United States,2016,Office Supplies,Storage,0.00
KL-16645,Ken Lonsdale,United States,2015,Office Supplies,Fasteners,2.33
NC-18535,Nick Crebassa,United States,2017,Office Supplies,Paper,9.33
JS-15595,Ji Stevenson,United States,2015,Office Supplies,Binders,4.53
JM-15865,John Murray,United States,2015,Furniture,Furnishings,29.15
CM-12160,Charles McCrossin,United States,2017,Office Supplies,Binders,-4.46
JD-15895,Jonathan Doherty,United States,2014,Office Supplies,Art,4.00
MA-17560,Matt Abelman,United States,2015,Office Supplies,Paper,9.00
MA-17995,Michelle Arnett,United States,2016,Office Supplies,Art,16.00
CM-12115,Chad McGuire,United States,2017,Technology,Accessories,142.00
BF-11170,Ben Ferrer,United States,2015,Office Supplies,Paper,54.00
AY-10555,Andy Yotov,United States,2014,Furniture,Furnishings,15.63
KB-16240,Karen Bern,United States,2017,Technology,Accessories,275.48
SP-20920,Susan Pistek,United States,2017,Technology,Accessories,44.00
DW-13540,Don Weiss,United States,2016,Office Supplies,Art,22.89
RB-19435,Richard Bierner,United States,2017,Office Supplies,Binders,18.09
MC-17575,Matt Collins,United States,2015,Office Supplies,Labels,4.58
BS-11380,Bil Stewart,United States,2017,Technology,Phones,4.96
JL-15835,John Lee,United States,2017,Technology,Phones,-377.99
RM-19750,Roland Murray,United States,2017,Furniture,Furnishings,16.55
KB-16240,Karen Bern,United States,2017,Technology,Accessories,12.96
BT-11530,Bradley Talbott,United States,2017,Furniture,Chairs,89.22
LF-17185,Luke Foster,United States,2014,Technology,Accessories,-26.95
MV-17485,Mark Van Huff,United States,2017,Furniture,Bookcases,79.19
KL-16555,Kelly Lampkin,United States,2016,Furniture,Chairs,-28.60
NB-18655,Nona Balk,United States,2015,Office Supplies,Envelopes,103.31
EH-13945,Eric Hoffmann,United States,2016,Office Supplies,Fasteners,21.89
SF-20200,Sarah Foster,United States,2016,Office Supplies,Fasteners,4.82
HR-14830,Harold Ryan,United States,2015,Technology,Accessories,2.70
SZ-20035,Sam Zeldin,United States,2014,Office Supplies,Binders,-4.82
BG-11695,Brooke Gillingham,United States,2015,Office Supplies,Art,15.48
AH-10690,Anna Hberlin,United States,2015,Office Supplies,Art,0.00
JE-15610,Jim Epp,United States,2015,Office Supplies,Storage,51.83
MN-17935,Michael Nguyen,United States,2017,Office Supplies,Paper,11.33
CC-12370,Christopher Conant,United States,2016,Technology,Phones,-24.48
KB-16315,Karl Braun,United States,2015,Technology,Phones,-81.00
TB-21625,Trudy Brown,United States,2017,Furniture,Chairs,-15.42
RP-19855,Roy Phan,United States,2017,Office Supplies,Art,2.13
JK-15640,Jim Kriz,United States,2017,Technology,Phones,2.70
MY-18295,Muhammed YeDwab,United States,2016,Technology,Phones,0.26
MY-17380,Maribeth Yedwab,United States,2017,Technology,Phones,14.76
AA-10375,Allen Armold,United States,2014,Office Supplies,Binders,11.14
HG-14845,Harry Greene,United States,2017,Office Supplies,Binders,4.33
CL-12700,Craig Leslie,United States,2016,Office Supplies,Storage,-95.82
DB-13660,Duane Benoit,United States,2017,Furniture,Furnishings,8.53
HM-14860,Harry Marie,United States,2017,Office Supplies,Art,9.24
CB-12415,Christy Brittain,United States,2016,Office Supplies,Paper,41.82
RB-19360,Raymond Buch,United States,2016,Office Supplies,Appliances,50.03
HK-14890,Heather Kirkland,United States,2015,Technology,Phones,22.86
SP-20650,Stephanie Phelps,United States,2015,Office Supplies,Storage,21.03
SH-19975,NA,United States,2017,Office Supplies,Paper,3.00
PC-19000,Pauline Chand,United States,2014,Office Supplies,Fasteners,-11.83
BN-11515,Bradley Nguyen,United States,2017,Office Supplies,Art,1.79
CS-12175,Charles Sheldon,United States,2014,Office Supplies,Binders,98.11
VF-21715,Vicky Freymann,United States,2017,Office Supplies,Art,4.33
NR-18550,Nick Radford,United States,2017,Technology,Accessories,-4.14
BS-11755,Bruce Stewart,United States,2017,Furniture,Furnishings,20.54
PG-18820,Patrick Gardner,United States,2015,Office Supplies,Binders,-512.15
GT-14635,Grant Thornton,United States,2015,Office Supplies,Binders,8.87
FM-14290,Frank Merwin,United States,2017,Technology,Accessories,93.20
LC-16930,Linda Cazamias,United States,2016,Technology,Accessories,44.00
JA-15970,Joseph Airdo,United States,2017,Furniture,Chairs,-28.27
OT-18730,Olvera Toch,United States,2016,Furniture,Bookcases,-78.08
LW-17215,Luke Weiss,United States,2017,Office Supplies,Labels,3.95
MM-17260,Magdelene Morse,United States,2017,Furniture,Furnishings,-3.69
CM-11815,Candace McMahon,United States,2016,Office Supplies,Supplies,3.69
CK-12595,Clytie Kelty,United States,2017,Office Supplies,Paper,16.85
JH-15910,Jonathan Howell,United States,2017,Furniture,Tables,-131.45
LR-16915,Lena Radford,United States,2014,Technology,Phones,55.75
MY-17380,Maribeth Yedwab,United States,2016,Office Supplies,Binders,-11.96
LL-16840,Lauren Leatherbury,United States,2015,Office Supplies,Labels,3.47
AP-10720,Anne Pryor,United States,2016,Office Supplies,Labels,6.94
KD-16270,Karen Danels,United States,2014,Office Supplies,Art,6.76
LH-16900,Lena Hernandez,United States,2016,Technology,Phones,6.10
CS-11950,Carlos Soltero,United States,2014,Office Supplies,Storage,-16.32
JK-15370,Jay Kimmel,United States,2016,Office Supplies,Storage,19.81
IM-15070,Irene Maddox,United States,2015,Office Supplies,Binders,-9.29
